category,colour,currency,image,name,offer_price,os_version,page_number,processor,ram,regular_price,rom,url
Laptop,BLACK,AED,,"Latitude 7400 (210-ARYJ) Laptop, Processor i7-8665U, Ram 8Gb DDR4, Storage 256Gb Ssd, Display 14"" FHD, Windows 10 English/Arabic BLACK",1350.0,Windows 10,13,,8 GB,2500.0,256 GB,https://www.noon.com/uae-en/latitude-7400-210-aryj-laptop-processor-i7-8665u-ram-8gb-ddr4-storage-256gb-ssd-display-14-fhd-windows-10-english-arabic-black/N70019283V/p/?o=f7aaafec4bf1cc5c
Laptop,Black,AED,,"ThinkPad E16 Gen 1 16-Inch Display, Core i7-13700H Processor/16GB RAM/512GB SSD/Intel Iris XE Graphics/Free DOS English/Arabic Black",2929.0,Free DOS,13,,16 GB,4514.0,512 GB,https://www.noon.com/uae-en/thinkpad-e16-gen-1-16-inch-display-core-i7-13700h-processor-16gb-ram-512gb-ssd-intel-iris-xe-graphics-free-dos-english-arabic-black/N70083521V/p/?o=e1703a988c7b45bb
Laptop,Black,AED,,"14s-DQ2079nia Laptop With 14-Inch HD LED Display, Core i3 1115G4 Processor/4GB RAM/256GB SSD/Intel UHD Graphics/Windows-10 English Black",930.55,Windows 10,13,,4 GB,1799.0,256 GB,https://www.noon.com/uae-en/14s-dq2079nia-laptop-with-14-inch-hd-led-display-core-i3-1115g4-processor-4gb-ram-256gb-ssd-intel-uhd-graphics-windows-10-english-black/N12402389A/p/?o=ac78477bf082c32f
Laptop,Natural Silver,AED,,"14s Laptop With 14-Inch Display, Core i5-1335U Processor/16GB RAM/1TB SSD/Intel Iris XE Graphics/Windows 11 English Natural Silver",,Windows 11,13,,16 GB,2049.0,1 TB,https://www.noon.com/uae-en/14s-laptop-with-14-inch-display-core-i5-1335u-processor-16gb-ram-1tb-ssd-intel-iris-xe-graphics-windows-11-english-natural-silver/N70095012V/p/?o=d74da92b266aaabc
Laptop,silver,AED,https://f.nooncdn.com/s/app/com/noon/icons/notify-gray.svg,"EliteBook 830 G813.3-Inch Display, Core i7-1165G7 Processor/16GB RAM/512GB SSD/Integrated Graphics/Windows 10 Pro English silver",1899.0,Windows 10 Pro,13,,16 GB,2769.0,512 GB,https://www.noon.com/uae-en/elitebook-830-g813-3-inch-display-core-i7-1165g7-processor-16gb-ram-512gb-ssd-integrated-graphics-windows-10-pro-english-silver/N70028273V/p/?o=af4c2c166470c03e
Laptop,Black,AED,,"Legion Pro 7 16-Inch Display, Core i9-13900HX Processor/32GB RAM/1TB SSD/12GB NVIDIA RTX 4080 Graphic Card/Windows 11 With Gaming Floor Mat English/Arabic Black",12000.0,Windows 11,13,,32 GB,13439.0,1 TB,https://www.noon.com/uae-en/legion-pro-7-16-inch-display-core-i9-13900hx-processor-32gb-ram-1tb-ssd-12gb-nvidia-rtx-4080-graphic-card-windows-11-with-gaming-floor-mat-english-arabic-black/N49921065A/p/?o=adf9196548e095ef
Laptop,Grey,AED,,"Latitude 5440 Laptop With 14-Inch Display, Core i7-1355U Processor/8GB RAM/512GB SSDIntel Iris XE Graphics/Windows 11 Pro English/Arabic Grey",3088.95,Windows 11 Pro,13,,8 GB,5119.0,512 GB,https://www.noon.com/uae-en/latitude-5440-laptop-with-14-inch-display-core-i7-1355u-processor-8gb-ram-512gb-ssdintel-iris-xe-graphics-windows-11-pro-english-arabic-grey/N70056481V/p/?o=c68da9d7dcf56b6b
Laptop,Silver,AED,,"250 G8 Laptop With 15.6-Inch Full HD Display, Core i7 Processor/8GB RAM/512GB SSD/DOS/Integrated Intel Iris Xe Graphics/DOS (Without Windows) /International Version English/Arabic Silver",1799.0,Free DOS,13,,8 GB,3872.0,512 GB,https://www.noon.com/uae-en/250-g8-laptop-with-15-6-inch-full-hd-display-core-i7-processor-8gb-ram-512gb-ssd-dos-integrated-intel-iris-xe-graphics-dos-without-windows-international-version-english-arabic-silver/N47855323A/p/?o=d254b01e9d16e6fc
Laptop,silver,AED,,"Inspiron 3520 Laptop With 15.6-Inch FHD Display, Core i7 1255U Processor/8GB RAM/512GB SSD/Intel UHD Graphics/Windows 11 Home/ English/Arabic silver",2179.0,Windows 11 Home,13,,8 GB,3959.0,512 GB,https://www.noon.com/uae-en/inspiron-3520-laptop-with-15-6-inch-fhd-display-core-i7-1255u-processor-8gb-ram-512gb-ssd-intel-uhd-graphics-windows-11-home-english-arabic-silver/N53427611A/p/?o=baee1635178a2abb
Laptop,Steel Grey,AED,,"Aspire 5 Spin 14, A5SP14-51MTN-7682, 2in1 Laptop With 14-Inch WUXGA IPS Touchscreen Display, Core i7-150U Processor,16GB RAM, 512GB SSD, Intel Iris XE Graphics Windows 11 Home English Steel Grey",,Windows 11 Home,13,,16 GB,2750.0,512 GB,https://www.noon.com/uae-en/aspire-5-spin-14-a5sp14-51mtn-7682-2in1-laptop-with-14-inch-wuxga-ips-touchscreen-display-core-i7-150u-processor-16gb-ram-512gb-ssd-intel-iris-xe-graphics-windows-11-home-english-steel-grey/N70103977V/p/?o=bfa355664c434f9f
Laptop,Silver,AED,,"15 DY 2024nr Laptop With 15.6-Inch Display, Core i5-1135G7 Processer/8GB RAM/256GB SSD/Intel UHD Graphics English Silver",1389.0,Windows 11,13,,8 GB,1689.0,256 GB,https://www.noon.com/uae-en/15-dy-2024nr-laptop-with-15-6-inch-display-core-i5-1135g7-processer-8gb-ram-256gb-ssd-intel-uhd-graphics-english-silver/N53333660A/p/?o=d7eae3b1c97e435c
Laptop,Black,AED,,"Predator Helios 300 Gaming Laptop With 15.6-Inch Display, Core i7-12700H Processor/32GB RAM/2TB SSD/6GB Nvidia RTX 3060 Graphics Card/Windows 11 English Black",6999.0,Windows 11,13,,32 GB,8399.0,2 TB,https://www.noon.com/uae-en/predator-helios-300-gaming-laptop-with-15-6-inch-display-core-i7-12700h-processor-32gb-ram-2tb-ssd-6gb-nvidia-rtx-3060-graphics-card-windows-11-english-black/N53375706A/p/?o=c4382d688ccef55a
Laptop,Thunder Black,AED,,"ThinkPad T14 Gen 4 Laptop With 14-Inch Display, Core i7-1355U Processor/16GB RAM/512GB SSD/Intel Iris Xe Graphics/Window 11 English Thunder Black",3999.0,Windows 11 Pro,13,,16 GB,5039.0,512 GB,https://www.noon.com/uae-en/thinkpad-t14-gen-4-laptop-with-14-inch-display-core-i7-1355u-processor-16gb-ram-512gb-ssd-intel-iris-xe-graphics-window-11-english-thunder-black/N70069432V/p/?o=bb52151c6bec9ddc
Laptop,Arctic Grey,AED,,"IdeaPad S3 Laptop With  14-Inch FHD (1920x1080) Display, Intel Core I7-1355U Processor/16GB RAM DDR5/512GB SSD/Windows 11/Intel Iris Xe Graphics/ English/Arabic Arctic Grey",,Windows 11,13,,16 GB,6344.95,512 GB,https://www.noon.com/uae-en/ideapad-s3-laptop-with-14-inch-fhd-1920x1080-display-intel-core-i7-1355u-processor-16gb-ram-ddr5-512gb-ssd-windows-11-intel-iris-xe-graphics-english-arabic-arctic-grey/N70022984V/p/?o=a033757ee416c24e
Laptop,Storm Grey,AED,,"Legion 5 Pro Gaming Laptop With 16-Inch Display, Core i7-12700H Processor/32GB RAM/1TB SSD/4GB NVIDIA GeForce RTX 3050Ti Graphics Card/Windows 11 English Storm Grey",5900.0,Windows 11,13,,32 GB,7079.0,1 TB,https://www.noon.com/uae-en/legion-5-pro-gaming-laptop-with-16-inch-display-core-i7-12700h-processor-32gb-ram-1tb-ssd-4gb-nvidia-geforce-rtx-3050ti-graphics-card-windows-11-english-storm-grey/N53429479A/p/?o=f672d7483747048c
Laptop,Black,AED,https://f.nooncdn.com/s/app/com/noon/icons/notify-gray.svg,"ThinkPad E15 Laptop With 15.6-Inch Display, Core i5-1235U Processor/16GB RAM/1TB SSD/Integrated Intel Iris Xe Graphics/Windows 11 English Black",2439.0,Windows 11,13,,16 GB,3719.0,1 TB,https://www.noon.com/uae-en/thinkpad-e15-laptop-with-15-6-inch-display-core-i5-1235u-processor-16gb-ram-1tb-ssd-integrated-intel-iris-xe-graphics-windows-11-english-black/N53356297A/p/?o=b49f1428e5c9c8bc
Laptop,Snow White,AED,,"2024 Newest 14s Slim Laptop With 14-Inch Display, Pentium Silver N5030 Processor/4GB RAM/128GB SSD/Intel UHD Graphics 605/Windows 11 English Snow White",949.0,Windows 11 Home,13,,4 GB,1279.0,128 GB,https://www.noon.com/uae-en/2024-newest-14s-slim-laptop-with-14-inch-display-pentium-silver-n5030-processor-4gb-ram-128gb-ssd-intel-uhd-graphics-605-windows-11-english-snow-white/N70075399V/p/?o=f8f18263d965651a
Laptop,Silver,AED,,"EliteBook 840 G8 Laptop With 14-Inch Display, Core i7-1165G7 Processor/16GB RAM/1TB SSD/Intel Iris Xe Graphics/Windows 11 Pro + BROAG Extension Cable English Silver",2998.95,Windows 11 Pro,13,,16 GB,3449.0,1 TB,https://www.noon.com/uae-en/elitebook-840-g8-laptop-with-14-inch-display-core-i7-1165g7-processor-16gb-ram-1tb-ssd-intel-iris-xe-graphics-windows-11-pro-broag-extension-cable-english-silver/N70037665V/p/?o=d5864e18f9fe2faf
Laptop,Black,AED,https://f.nooncdn.com/s/app/com/noon/icons/notify-gray.svg,"ThinkPad E15 Laptop With 15.6-Inch Display, Core i5-1235U Processor/16GB RAM/512GB SSD/Integrated Intel Iris Xe Graphics/Windows 11 English Black",2347.25,Windows 11,13,,16 GB,4679.0,512 GB,https://www.noon.com/uae-en/thinkpad-e15-laptop-with-15-6-inch-display-core-i5-1235u-processor-16gb-ram-512gb-ssd-integrated-intel-iris-xe-graphics-windows-11-english-black/N53356458A/p/?o=bd0b1830c8e2cf9e
Laptop,Grey (Mouse + Bag),AED,https://f.nooncdn.com/p/pnsku/N70069252V/45/_/1715783866/ba266a60-a77c-48d3-b233-96465a76c2b2.jpg?format=jpg&width=240,"Latitude 5410 Laptop With 14-Inch Display, Core i5 Processor/16GB RAM/512GB SSD/Intel Iris XE Graphics/Windows 11 English Grey (Mouse + Bag)",,Windows 11,13,,16 GB,1799.0,512 GB,https://www.noon.com/uae-en/latitude-5410-laptop-with-14-inch-display-core-i5-processor-16gb-ram-512gb-ssd-intel-iris-xe-graphics-windows-11-english-grey-mouse-bag/N70097434V/p/?o=b78aeee9aca6419b
Laptop,Silver,AED,,"‎15s-fq1001ne 15.6-Inch HD Touchscreen Laptop, 10th Gen Intel Core i3-1005G1, 16 GB SDRAM, 1 TB Solid-State Drive, Windows 11 English/Arabic Silver",1599.0,Windows 11,13,,16 GB,2699.0,1 TB,https://www.noon.com/uae-en/15s-fq1001ne-15-6-inch-hd-touchscreen-laptop-10th-gen-intel-core-i3-1005g1-16-gb-sdram-1-tb-solid-state-drive-windows-11-english-arabic-silver/N52095019A/p/?o=e8ff453d4108beaf
Laptop,Grey,AED,,"Legion 5 pro Gaming Laptop With 16-Inch Display, AMD Ryzen 7 5800H Processor/64GB RAM/1TB SSD/8GB NVIDIA RTX 3070 Graphics Card/Windows 11 Home English Grey",7200.0,Windows 11 Home,13,,64 GB,8639.0,2 TB,https://www.noon.com/uae-en/legion-5-pro-gaming-laptop-with-16-inch-display-amd-ryzen-7-5800h-processor-64gb-ram-1tb-ssd-8gb-nvidia-rtx-3070-graphics-card-windows-11-home-english-grey/N53429990A/p/?o=fb22c23a43ef722d
Laptop,‎Black,AED,,"ThinkPad P1 Gen 4 Laptop With 16-Inch Display, Intel Core i7-11800H Processor/32GB RAM/1TB SSD/4GB NVIDIA Quadro T1200 Graphics Card/Windows 10 Pro English ‎Black",7399.0,Windows 10 Pro,13,,32 GB,11499.0,1 TB,https://www.noon.com/uae-en/thinkpad-p1-gen-4-laptop-with-16-inch-display-intel-core-i7-11800h-processor-32gb-ram-1tb-ssd-4gb-nvidia-quadro-t1200-graphics-card-windows-10-pro-english-black/N53365127A/p/?o=f8e369debce664fe
Laptop,Storm Grey,AED,https://f.nooncdn.com/s/app/com/noon/icons/notify-gray.svg,"IdeaPad Flex 5 14ALC7 Convertible 2-In-1 Laptop With 14-Inch 2.2K Touch Display, AMD Ryzen 7 5700U Processor / 16GB RAM / 512GB SSD / AMD Radeon Graphics / Windows 11 Home / English Storm Grey",3649.0,Windows 11 Home,13,,16 GB,4498.0,512 GB,https://www.noon.com/uae-en/ideapad-flex-5-14alc7-convertible-2-in-1-laptop-with-14-inch-2-2k-touch-display-amd-ryzen-7-5700u-processor-16gb-ram-512gb-ssd-amd-radeon-graphics-windows-11-home-english-storm-grey/N53402240A/p/?o=c694ae84e821b97b
Laptop,Grey,AED,,"Latitude 5440 Notebook Laptop 13th Gen Intel i5-1335U, Ram 8Gb DDR4, M.2 512 Gb Ssd, Integrated Intel Graphics, 14"" (1920x1080) Full HD, Fingerprint Reader, Win 11 Pro English/Arabic Grey",2899.0,Windows 11 Pro,13,,8 GB,3479.0,512 GB,https://www.noon.com/uae-en/latitude-5440-notebook-laptop-13th-gen-intel-i5-1335u-ram-8gb-ddr4-m-2-512-gb-ssd-integrated-intel-graphics-14-1920x1080-full-hd-fingerprint-reader-win-11-pro-english-arabic-grey/N70035312V/p/?o=be29a533b89b1b4c
Laptop,Black,AED,,"Zenbook Q410VA-EVO Laptop With 14.5-Inch Display, Core i5-13500H Processor/8GB RAM/512GB SSD/Intel Iris Xe Graphic/Windows 11 Pro English/Arabic Black",3199.0,Windows 11 Pro,13,,8 GB,3839.0,512 GB,https://www.noon.com/uae-en/zenbook-q410va-evo-laptop-with-14-5-inch-display-core-i5-13500h-processor-8gb-ram-512gb-ssd-intel-iris-xe-graphic-windows-11-pro-english-arabic-black/N50627167A/p/?o=d904e1a1cf0f370f
Laptop,Black,AED,https://f.nooncdn.com/p/v1652978733/N52780584A_1.jpg?format=jpg&width=240,"ThinkPad E15 G2 Laptop With 15.6 Inch Display, Core i7-1165G7 Processor/8GB RAM/512 GB SSD/Intel Iris Xe Graphics/DOS(Without Windows) Black",2198.95,Free DOS,13,,8 GB,4199.0,512 GB,https://www.noon.com/uae-en/thinkpad-e15-g2-laptop-with-15-6-inch-display-core-i7-1165g7-processor-8gb-ram-512-gb-ssd-intel-iris-xe-graphics-dos-without-windows-black/N52780584A/p/?o=de0c139cae574a5e
Laptop,Titan Grey,AED,,Vostro 3520 Professional And Personnel Laptop With 15.6 -Inch FHD Display/Intel Core i7-1255U Processor/8GB RAM/512GB SSD/2GB NVIDIA GeForce MX550 Graphics Card/ Windows 11 English Titan Grey,2349.0,Windows 11 Pro,13,,8 GB,3959.0,512 GB,https://www.noon.com/uae-en/vostro-3520-professional-and-personnel-laptop-with-15-6-inch-fhd-display-intel-core-i7-1255u-processor-8gb-ram-512gb-ssd-2gb-nvidia-geforce-mx550-graphics-card-windows-11-english-titan-grey/N53392783A/p/?o=d45b9716c03e1b4d
Laptop,Storm Grey,AED,,"Legion 5 15IAH7H Gaming Laptop With 15.6-Inch Display, Core i7-12700H Processor/16GB RAM/1TB SSD/8GB NVIDIA GeForce RTX 3070 Graphics Card/Windows 11 Home English Storm Grey",,Windows 11,13,,16 GB,6850.0,1 TB,https://www.noon.com/uae-en/legion-5-15iah7h-gaming-laptop-with-15-6-inch-display-core-i7-12700h-processor-16gb-ram-1tb-ssd-8gb-nvidia-geforce-rtx-3070-graphics-card-windows-11-home-english-storm-grey/N53402786A/p/?o=ee5c293bda845c2f
Laptop,Black,AED,,"V14 G3 IAP Laptop With 14-Inch Display, Core i3-1215U/8GB RAM/512GB SSD/Intel UHD Graphics/Windows 11 English Black",,Windows 11,13,,8 GB,1249.0,512 GB,https://www.noon.com/uae-en/v14-g3-iap-laptop-with-14-inch-display-core-i3-1215u-8gb-ram-512gb-ssd-intel-uhd-graphics-windows-11-english-black/N70107355V/p/?o=ba7ac210a4ffc4ee
Laptop,Silver,AED,,Xps+/I7-1360P/16Gb Ram/1Tb Ssd/Sh D Graphics/13.4 Inch Uhd/W11P English/Arabic Silver,6799.0,Windows 11 Pro,13,,16 GB,10189.0,1 TB,https://www.noon.com/uae-en/xps-i7-1360p-16gb-ram-1tb-ssd-sh-d-graphics-13-4-inch-uhd-w11p-english-arabic-silver/N70031770V/p/?o=a4d8a9bc596cf1dc
Laptop,Grey,AED,,"Latitude 5540 Business Laptop With 15.6-Inch Display, Processor/64GB RAM/2TB SSD/Intel Iris XE Graphics/Windows 11 Pro English Grey",,Windows 11 Pro,13,,64 GB,4680.0,2 TB,https://www.noon.com/uae-en/latitude-5540-business-laptop-with-15-6-inch-display-processor-64gb-ram-2tb-ssd-intel-iris-xe-graphics-windows-11-pro-english-grey/N70102669V/p/?o=cbae531bf4eb721e
Laptop,Silver,AED,,"ZBOOK FIREFLY 14 Laptop With 14-Inch Display, Core i7-1355U Processor/16GB RAM/512GB SSD/4GB NVIDIA Geforce RTX A500 Graphics Card/Windows 11 Pro English Silver",4449.0,Windows 11 Pro,13,,16 GB,5339.0,512 GB,https://www.noon.com/uae-en/zbook-firefly-14-laptop-with-14-inch-display-core-i7-1355u-processor-16gb-ram-512gb-ssd-4gb-nvidia-geforce-rtx-a500-graphics-card-windows-11-pro-english-silver/N70054378V/p/?o=a949f4224aced7bf
Laptop,Natural Silver,AED,,"14-EP000 2023 Laptop With 14-Inch Display, Intel Core i7-1355U Processor/32GB RAM/1TB SSD/Intel Iris Xe Graphics/Windows 11 Pro + TLG 32GB USB English Natural Silver",2999.0,Windows 11 Pro,13,,32 GB,3599.0,1 TB,https://www.noon.com/uae-en/14-ep000-2023-laptop-with-14-inch-display-intel-core-i7-1355u-processor-32gb-ram-1tb-ssd-intel-iris-xe-graphics-windows-11-pro-tlg-32gb-usb-english-natural-silver/N70022811V/p/?o=dc4de1b986ba4d7e
Laptop,Arctic Grey,AED,,"IdeaPad Slim 3 15IAN8 (2023) Laptop With 15.6-Inch Display, Core i3-N305 Processor/8GB RAM/512GB SSD/Intel UHD Graphics/Windows 11 Home English/Arabic Arctic Grey",1359.0,Windows 11 Home,13,,8 GB,1639.0,512 GB,https://www.noon.com/uae-en/ideapad-slim-3-15ian8-2023-laptop-with-15-6-inch-display-core-i3-n305-processor-8gb-ram-512gb-ssd-intel-uhd-graphics-windows-11-home-english-arabic-arctic-grey/N70056815V/p/?o=dc505f84f2a1c9cd
Laptop,Nightfall Black,AED,,"Spectre x360 Convertible 2-In-1 Laptop With 16-Inch OLED Display, Core i7-12700H Processor/16GB RAM/2TB SSD/Intel Iris XE Graphics/Windows 11 English Nightfall Black",,Windows 11,13,,16 GB,3999.0,2 TB,https://www.noon.com/uae-en/spectre-x360-convertible-2-in-1-laptop-with-16-inch-oled-display-core-i7-12700h-processor-16gb-ram-2tb-ssd-intel-iris-xe-graphics-windows-11-english-nightfall-black/N70104343V/p/?o=ccd30ee902d367ee
Laptop,Blue,AED,,"Pavilion 15-EG0073 15.6-Inch Display, Core i7 Processor/8GB RAM/256GB SSD/Intel UHD Graphics English/Arabic Blue",2999.0,Windows 10,13,,8 GB,3399.0,256 GB,https://www.noon.com/uae-en/pavilion-15-eg0073-15-6-inch-display-core-i7-processor-8gb-ram-256gb-ssd-intel-uhd-graphics-english-arabic-blue/N52082749A/p/?o=dcbdc1200243fc3a
Laptop,Black,AED,,"V15 G3 IAP Laptop With 15.6-Inch Display, Core i3-1215U Processor/20GB RAM/1TB SSD/Intel UHD Graphics/Windows 11 Free Laptop Bag + Wireless Mouse + BT Headphone English Black",1399.0,Windows 11,13,,20 GB,1649.0,1 TB,https://www.noon.com/uae-en/v15-g3-iap-laptop-with-15-6-inch-display-core-i3-1215u-processor-20gb-ram-1tb-ssd-intel-uhd-graphics-windows-11-free-laptop-bag-wireless-mouse-bt-headphone-english-black/N53435234A/p/?o=c1028ccad271d59c
Laptop,Silver,AED,,"2023 Newest 15s Series 15.6"" Notebook, FHD (1920 x 1080), Intel Core -1335U Deca-core i5, 16 GB DDR4 RAM, 512 GB NVME SSD, Thin & Light, Windows 11 English Silver",,Windows 11,13,,16 GB,1931.3,512 GB,https://www.noon.com/uae-en/2023-newest-15s-series-15-6-notebook-fhd-1920-x-1080-intel-core-1335u-deca-core-i5-16-gb-ddr4-ram-512-gb-nvme-ssd-thin-light-windows-11-english-silver/N70035244V/p/?o=cbfa5ddea7c2696b
Laptop,Silver,AED,,"EliteBook 840 G7 Laptop With 14-Inch Display, Core i7 Processer/32GB RAM/1TB SSD/Intel UHD Graphics/International Version Silver",4199.0,Windows 10 Pro,13,,32 GB,6599.0,1 TB,https://www.noon.com/uae-en/elitebook-840-g7-laptop-with-14-inch-display-core-i7-processer-32gb-ram-1tb-ssd-intel-uhd-graphics-international-version-silver/N41994696A/p/?o=ee2e4033752d10dc
Laptop,White,AED,,"ZEPHYRUS G14 Laptop With 14-Inch Display,Ryzen 9-8945HS Processor/32GB RAM/1TB SSD/GeForce RTX 4060 Graphics/Windows 11 English White",,Windows 11,13,,32 GB,7899.0,1 TB,https://www.noon.com/uae-en/zephyrus-g14-laptop-with-14-inch-display-ryzen-9-8945hs-processor-32gb-ram-1tb-ssd-geforce-rtx-4060-graphics-windows-11-english-white/N70104496V/p/?o=fb4d05e615c758bd
Laptop,Black,AED,,"VICTUS Gaming Laptop With 15.6-Inch Display, Core i5-13420H Processor/8GB RAM/512GB SSD/4GB Nvidia Geforce RTX2050 Graphics Card/Windows 11 Home English/Arabic Black",2416.55,Windows 11 Home,13,,8 GB,3629.0,512 GB,https://www.noon.com/uae-en/victus-gaming-laptop-with-15-6-inch-display-core-i5-13420h-processor-8gb-ram-512gb-ssd-4gb-nvidia-geforce-rtx2050-graphics-card-windows-11-home-english-arabic-black/N70031875V/p/?o=bc2deae82a8fe58b
Laptop,Black,AED,https://f.nooncdn.com/s/app/com/noon/icons/notify-gray.svg,"ThinkPad E14 Laptop With 14-Inch Display, Core i5-1235U Processor/8GB RAM/512GB SSD/Integrated Intel Iris Xe Graphics/Windows 11 English/Arabic Black",2189.0,Windows 11,13,,8 GB,4589.0,512 GB,https://www.noon.com/uae-en/thinkpad-e14-laptop-with-14-inch-display-core-i5-1235u-processor-8gb-ram-512gb-ssd-integrated-intel-iris-xe-graphics-windows-11-english-arabic-black/N53356466A/p/?o=b204ccee34f1e0aa
Laptop,Black,AED,,"ThinkPad T14 Gen 3 Laptop With 14-Inch Display, Core i7-1260P Processor/24GB RAM/1TB SSD/Integrated Graphics/Windows 11 Pro English Black",4197.0,Windows 10,13,,24 GB,5279.0,1 TB,https://www.noon.com/uae-en/thinkpad-t14-gen-3-laptop-with-14-inch-display-core-i7-1260p-processor-24gb-ram-1tb-ssd-integrated-graphics-windows-11-pro-english-black/N53429261A/p/?o=aac40319207bebaa
Laptop,Black,AED,,"KATANA GF66 / 76 12U Laptop With 17.3-Inch Display, Core i7-12700H Processer/32GB RAM/1TB SSD/8GB NVIDIA RTX3070 MAX-Q Graphics Card English Black",10999.0,Windows 11 Home,13,,32 GB,11999.0,1 TB,https://www.noon.com/uae-en/katana-gf66-76-12u-laptop-with-17-3-inch-display-core-i7-12700h-processer-32gb-ram-1tb-ssd-8gb-nvidia-rtx3070-max-q-graphics-card-english-black/N53335024A/p/?o=a57880ca60796dfe
Laptop,Silver,AED,,"Inspiron 15 5502 Laptop With 15.6-Inch Full HD Display, 11th Gen Core i7-1165G7 Processor/16GB RAM/512GB SSD/Iris Xe Graphics/Windows 10/International Version English Silver",2899.0,Windows 10,13,,16 GB,4368.0,512 GB,https://www.noon.com/uae-en/inspiron-15-5502-laptop-with-15-6-inch-full-hd-display-11th-gen-core-i7-1165g7-processor-16gb-ram-512gb-ssd-iris-xe-graphics-windows-10-international-version-english-silver/N48863156A/p/?o=fe316edd5dbdd29f
Laptop,Nightfall Black,AED,,"Spectre 14"" /Ci7-1255U/16G/1TB SSD/Win11/ Nightfall Black",3999.0,Windows 11 Home,13,,16 GB,8699.0,1 TB,https://www.noon.com/uae-en/spectre-14-ci7-1255u-16g-1tb-ssd-win11-nightfall-black/N53350077A/p/?o=b11f7b17923e7b5b
Laptop,Black,AED,,"Victus Gaming Laptop With 15.6-Inch Display, Ryzen 7 5800H Processor/32GB RAM/1TB SSD/4GB Nvidia GeForce RTX 3050 Ti Graphic Card/Windows 11 Home With HDMI English Black",3899.0,Windows 11 Home,13,,32 GB,4799.0,1 TB,https://www.noon.com/uae-en/victus-gaming-laptop-with-15-6-inch-display-ryzen-7-5800h-processor-32gb-ram-1tb-ssd-4gb-nvidia-geforce-rtx-3050-ti-graphic-card-windows-11-home-with-hdmi-english-black/N70015783V/p/?o=de8134160c39a94f
Laptop,Black,AED,https://f.nooncdn.com/s/app/com/noon/icons/notify-gray.svg,"ThinkPad E15 Gen 4 Business Laptop With 15.6-Inch Display, Core i5-1235u Processor/16GB RAM/1TB SSD/Intel Iris Xe Graphics/Windows 11 Pro With Free Pro HT Bluetooth Headset English Black",2397.0,Windows 11 Pro,13,,16 GB,3059.0,1 TB,https://www.noon.com/uae-en/thinkpad-e15-gen-4-business-laptop-with-15-6-inch-display-core-i5-1235u-processor-16gb-ram-1tb-ssd-intel-iris-xe-graphics-windows-11-pro-with-free-pro-ht-bluetooth-headset-english-black/N53429483A/p/?o=c818403cba4d7e9c
Laptop,silver,AED,,"Pavilion 15 Laptop With 15.6-Inch FHD Display, Core i5-1135G7 Processor/16GB RAM/256GB SSD/Intel Iris XE Graphics/Windows 11 English silver",,Windows 11,13,,16 GB,1608.0,256 GB,https://www.noon.com/uae-en/pavilion-15-laptop-with-15-6-inch-fhd-display-core-i5-1135g7-processor-16gb-ram-256gb-ssd-intel-iris-xe-graphics-windows-11-english-silver/N70092064V/p/?o=ac5e000f0555a24f
Laptop,Grey,AED,https://f.nooncdn.com/s/app/com/noon/icons/notify-gray.svg,"IdeaPad 3 81WH007AAX Laptop With 14-Inch Display, Celeron Processer/4GB RAM/128GB SSD/Intel UHD Graphics /International Version With Laptop Bag +Wireless Headphone And Mouse English Grey",699.0,Windows 11 Home,13,,4 GB,959.0,128 GB,https://www.noon.com/uae-en/ideapad-3-81wh007aax-laptop-with-14-inch-display-celeron-processer-4gb-ram-128gb-ssd-intel-uhd-graphics-international-version-with-laptop-bag-wireless-headphone-and-mouse-english-grey/N53387899A/p/?o=cff3f79c7f4d2b7d
Laptop,Nightfall Black,AED,,"Spectre x360 2-In-1 Convertible Laptop With 16-Inch Display, Core Ultra 7-155H Processor/16GB RAM/1TB SSD/Intel Arc Graphics/Windows 11 English Nightfall Black",,Windows 11,13,,16 GB,5399.0,1 TB,https://www.noon.com/uae-en/spectre-x360-2-in-1-convertible-laptop-with-16-inch-display-core-ultra-7-155h-processor-16gb-ram-1tb-ssd-intel-arc-graphics-windows-11-english-nightfall-black/N70101693V/p/?o=c450615ec09b3eaa
Laptop,Pike Silver Plastic,AED,,"ProBook 440 G10 Notebook With 14-Inch Display, Core i7-1355U Processor/16GB RAM/512GB SSD/Intel UHD Graphics/Windows 11 Pro English Pike Silver Plastic",2629.0,Windows 11 Pro,13,,16 GB,3419.0,512 GB,https://www.noon.com/uae-en/probook-440-g10-notebook-with-14-inch-display-core-i7-1355u-processor-16gb-ram-512gb-ssd-intel-uhd-graphics-windows-11-pro-english-pike-silver-plastic/N70038153V/p/?o=a262e957c7e35f4b
Laptop,Silver,AED,,"X515EA-BR181T Laptop With 15.6-Inch HD Display, Core i3-1115G4 Processer/4GB RAM/256GB SSD/Intel UHD Graphics/Eng-Arb Keyboard English/Arabic Silver",1399.0,Windows 10,13,,4 GB,1785.0,256 GB,https://www.noon.com/uae-en/x515ea-br181t-laptop-with-15-6-inch-hd-display-core-i3-1115g4-processer-4gb-ram-256gb-ssd-intel-uhd-graphics-eng-arb-keyboard-english-arabic-silver/N49916390A/p/?o=fd4a182ad4ef692f
